userIndex,fakeShareSusceptibility,realShareSusceptibility,fakeReceiveSusceptibility,realReceiveSusceptibility,fakeNewsShared,realNewsShared,totalNewsShared,followerCount,followingCount,meanAnger,meanDisgust,meanSadness,meanFear,meanJoy,meanNeutral,meanSurprise,maxSpreadDist,influence,exposure,avNeighbourRealShareSusceptibility,avNeighbourFakeShareSusceptibility
5526,0.0,1.0,0.0,0.0,0,1,1,2,0,0.1139895245432853,0.0643040463328361,0.0959773585200309,0.3214132189750671,0.0972268730401992,0.2678926885128021,0.039196278899908,,,,,
5527,0.5,0.5,0.0,1.0,1,1,2,7,1,0.1052454859018325,0.0881440564990043,0.1101408936083316,0.2258922755718231,0.0716832373291254,0.3328919857740402,0.0660020541399717,,,,,
5528,1.0,0.0,0.0,0.0,1,0,1,2,0,0.0546213686466217,0.0547354631125927,0.0478571467101573,0.0256769116967916,0.0208003465086221,0.7560481429100037,0.040260586887598,,,,,
5529,0.0,1.0,0.0,0.0,0,1,1,5,0,0.0235944110900163,0.0350696109235286,0.0934929847717285,0.0220616199076175,0.009036679752171,0.7634496688842773,0.053294975310564,,,,,
5530,0.0,1.0,0.0,0.0,0,1,1,2,0,0.0235944110900163,0.0350696109235286,0.0934929847717285,0.0220616199076175,0.009036679752171,0.7634496688842773,0.053294975310564,,,,,
5531,0.0,1.0,0.42,0.58,0,1,1,194,186,0.058833610266447,0.0733129754662513,0.160301849246025,0.0401951931416988,0.02480991743505,0.5676683187484741,0.0748781412839889,,,,,
5532,1.0,0.0,0.67,0.33,1,0,1,1,2,0.0825480744242668,0.0540545284748077,0.0932479277253151,0.0784500762820243,0.0241610184311866,0.6064150333404541,0.0611233860254287,,,,,
5533,1.0,0.0,0.67,0.33,1,0,1,78,79,0.0235944110900163,0.0350696109235286,0.0934929847717285,0.0220616199076175,0.009036679752171,0.7634496688842773,0.053294975310564,,,,,
5534,0.0,1.0,0.86,0.14,0,1,1,7,7,0.1472202390432357,0.1075330823659896,0.1159374490380287,0.0504847019910812,0.0396223329007625,0.4589360654354095,0.0802662298083305,,,,,
5535,0.0,1.0,1.0,0.0,0,1,1,7,1,0.1472202390432357,0.1075330823659896,0.1159374490380287,0.0504847019910812,0.0396223329007625,0.4589360654354095,0.0802662298083305,,,,,
5536,1.0,0.0,0.0,1.0,1,0,1,6,1,0.0965014472603797,0.1119840666651725,0.1243044286966323,0.1303713321685791,0.0461396016180515,0.3978912830352783,0.0928078293800354,,,,,
5537,1.0,0.0,0.33,0.67,1,0,1,17,10,0.0965014472603797,0.1119840666651725,0.1243044286966323,0.1303713321685791,0.0461396016180515,0.3978912830352783,0.0928078293800354,,,,,
5538,1.0,0.0,0.3,0.7,1,0,1,49,16,0.0235944110900163,0.0350696109235286,0.0934929847717285,0.0220616199076175,0.009036679752171,0.7634496688842773,0.053294975310564,,,,,
5539,1.0,0.0,0.35,0.65,4,0,4,39,22,0.1000851867720484,0.1082529257982969,0.1045799199491739,0.0823750959243625,0.0329504414694383,0.5067259073257446,0.0650305077433586,,,,,
5540,1.0,0.0,0.44,0.56,1,0,1,1,13,0.0271240640431642,0.0594173595309257,0.0429600737988948,0.0196329895406961,0.0068509792909026,0.823940098285675,0.020074512809515,,,,,
5541,1.0,0.0,0.53,0.47,3,0,3,60,21,0.0639819838106632,0.0965150271852811,0.0803036627670129,0.0430250155429045,0.0236289842675129,0.6520151893297831,0.0405301116406917,,,,,
5542,1.0,0.0,1.0,0.0,1,0,1,5,2,0.0965014472603797,0.1119840666651725,0.1243044286966323,0.1303713321685791,0.0461396016180515,0.3978912830352783,0.0928078293800354,,,,,
5543,0.0,1.0,0.8,0.2,0,1,1,59,4,0.1139895245432853,0.0643040463328361,0.0959773585200309,0.3214132189750671,0.0972268730401992,0.2678926885128021,0.039196278899908,,,,,
5544,0.0,1.0,0.83,0.17,0,1,1,10,4,0.0546213686466217,0.0547354631125927,0.0478571467101573,0.0256769116967916,0.0208003465086221,0.7560481429100037,0.040260586887598,,,,,
5545,1.0,0.0,0.52,0.48,1,0,1,5,38,0.1696846783161163,0.1677638739347458,0.1192004829645156,0.0558921471238136,0.033505342900753,0.4005672931671142,0.0533861555159091,,,,,
5546,1.0,0.0,0.0,0.0,1,0,1,2,0,0.0965014472603797,0.1119840666651725,0.1243044286966323,0.1303713321685791,0.0461396016180515,0.3978912830352783,0.0928078293800354,,,,,
5547,1.0,0.0,0.0,0.0,1,0,1,9,0,0.0546213686466217,0.0547354631125927,0.0478571467101573,0.0256769116967916,0.0208003465086221,0.7560481429100037,0.040260586887598,,,,,
5548,1.0,0.0,0.0,1.0,1,0,1,14,1,0.082957275211811,0.0628888309001922,0.1234733685851097,0.1634928733110427,0.0278069395571947,0.4538232982158661,0.0855573490262031,,,,,
5549,1.0,0.0,0.35,0.65,1,0,1,15,13,0.0376531742513179,0.0412796959280967,0.0505103394389152,0.0128655722364783,0.0060172197408974,0.8305537700653076,0.0211202166974544,,,,,
5550,0.0,1.0,0.0,0.0,0,1,1,10,0,0.0235944110900163,0.0350696109235286,0.0934929847717285,0.0220616199076175,0.009036679752171,0.7634496688842773,0.053294975310564,,,,,
5551,1.0,0.0,0.0,1.0,1,0,1,2,2,0.0965014472603797,0.1119840666651725,0.1243044286966323,0.1303713321685791,0.0461396016180515,0.3978912830352783,0.0928078293800354,,,,,
5552,1.0,0.0,0.6,0.4,3,0,3,61,40,0.038622984662652,0.043694923321406,0.0639534903069337,0.0202013679469625,0.0119514153338968,0.7833505272865295,0.0382252596318721,,,,,
5553,0.0,1.0,0.38,0.62,0,1,1,32,37,0.1139895245432853,0.0643040463328361,0.0959773585200309,0.3214132189750671,0.0972268730401992,0.2678926885128021,0.039196278899908,,,,,
5554,1.0,0.0,0.4,0.6,1,0,1,13,3,0.0469200201332569,0.0354611612856388,0.0462436452507972,0.0249282456934452,0.027491346001625,0.7693516612052917,0.0496038906276226,,,,,
5555,0.0,1.0,1.0,0.0,0,1,1,11,1,0.061309203505516,0.0846110731363296,0.2124112993478775,0.0503354296088218,0.0151517707854509,0.5491656064987183,0.0270155873149633,,,,,
5556,0.0,1.0,0.6,0.4,0,1,1,26,3,0.058833610266447,0.0733129754662513,0.160301849246025,0.0401951931416988,0.02480991743505,0.5676683187484741,0.0748781412839889,,,,,
5557,0.0,1.0,0.0,0.0,0,1,1,1,0,0.058833610266447,0.0733129754662513,0.160301849246025,0.0401951931416988,0.02480991743505,0.5676683187484741,0.0748781412839889,,,,,
5558,1.0,0.0,0.0,1.0,2,0,2,0,1,0.2550464235246181,0.0875706113874912,0.0921826995909214,0.0962775573134422,0.0185601157136261,0.4106660634279251,0.039696522988379,,,,,
5559,1.0,0.0,0.61,0.39,1,0,1,11,12,0.0376531742513179,0.0412796959280967,0.0505103394389152,0.0128655722364783,0.0060172197408974,0.8305537700653076,0.0211202166974544,,,,,
5560,0.0,1.0,1.0,0.0,0,2,2,9,1,0.058833610266447,0.0733129754662513,0.160301849246025,0.0401951931416988,0.02480991743505,0.5676683187484741,0.0748781412839889,,,,,
5561,1.0,0.0,0.53,0.47,2,0,2,81,55,0.078349694609642,0.0938119851052761,0.197292186319828,0.0801755534484982,0.0299410754814744,0.4415670186281204,0.0788624472916126,,,,,
5562,0.0,1.0,0.58,0.42,0,1,1,75,23,0.058833610266447,0.0733129754662513,0.160301849246025,0.0401951931416988,0.02480991743505,0.5676683187484741,0.0748781412839889,,,,,
5563,1.0,0.0,0.52,0.48,1,0,1,162,161,0.0579418577253818,0.0852026492357254,0.0879250466823577,0.038571260869503,0.0254887305200099,0.6658614873886108,0.0390089303255081,,,,,
5564,1.0,0.0,0.0,0.0,6,0,6,2,0,0.0828184361259142,0.0892836926504969,0.1210456291834513,0.06720353057608,0.0262072936166077,0.5506726056337357,0.0627687989423672,,,,,
5565,0.0,1.0,0.11,0.89,0,1,1,4,3,0.058833610266447,0.0733129754662513,0.160301849246025,0.0401951931416988,0.02480991743505,0.5676683187484741,0.0748781412839889,,,,,
5566,0.0,1.0,0.66,0.34,0,1,1,49,23,0.0235944110900163,0.0350696109235286,0.0934929847717285,0.0220616199076175,0.009036679752171,0.7634496688842773,0.053294975310564,,,,,
5567,0.5,0.5,1.0,0.0,2,2,4,15,1,0.0679065678268671,0.0738092027604579,0.1083852220326662,0.1020927007775753,0.0302822903031483,0.5514140427112579,0.0661099636927247,,,,,
5568,1.0,0.0,0.0,0.0,1,0,1,3,0,0.082957275211811,0.0628888309001922,0.1234733685851097,0.1634928733110427,0.0278069395571947,0.4538232982158661,0.0855573490262031,,,,,
5569,1.0,0.0,0.41,0.59,1,0,1,90,35,0.0965014472603797,0.1119840666651725,0.1243044286966323,0.1303713321685791,0.0461396016180515,0.3978912830352783,0.0928078293800354,,,,,
5570,0.0,1.0,0.63,0.37,0,1,1,59,49,0.0271240640431642,0.0594173595309257,0.0429600737988948,0.0196329895406961,0.0068509792909026,0.823940098285675,0.020074512809515,,,,,
5571,0.0,1.0,0.0,0.0,0,1,1,15,0,0.058833610266447,0.0733129754662513,0.160301849246025,0.0401951931416988,0.02480991743505,0.5676683187484741,0.0748781412839889,,,,,
5572,1.0,0.0,0.67,0.33,1,0,1,19,11,0.0546213686466217,0.0547354631125927,0.0478571467101573,0.0256769116967916,0.0208003465086221,0.7560481429100037,0.040260586887598,,,,,
5573,1.0,0.0,0.0,0.0,1,0,1,11,0,0.0546213686466217,0.0547354631125927,0.0478571467101573,0.0256769116967916,0.0208003465086221,0.7560481429100037,0.040260586887598,,,,,
5574,0.0,1.0,1.0,0.0,0,1,1,1,1,0.0715851783752441,0.128111332654953,0.0951739624142646,0.0418986454606056,0.022399578243494,0.6026518940925598,0.0381793789565563,,,,,
5575,0.0,1.0,0.0,0.0,0,1,1,1,0,0.0236111432313919,0.0651688054203987,0.0481563247740268,0.0240756645798683,0.0149212637916207,0.7782354354858398,0.0458314009010791,,,,,
5576,1.0,0.0,0.78,0.22,1,0,1,21,13,0.0825480744242668,0.0540545284748077,0.0932479277253151,0.0784500762820243,0.0241610184311866,0.6064150333404541,0.0611233860254287,,,,,
5577,0.75,0.25,0.66,0.34,3,1,4,160,150,0.0775324208661913,0.0695700412616133,0.0904885353520512,0.0523351342417299,0.0199024714529514,0.6424741744995117,0.0476972348988056,,,,,
5578,1.0,0.0,0.0,1.0,1,0,1,0,1,0.0546213686466217,0.0547354631125927,0.0478571467101573,0.0256769116967916,0.0208003465086221,0.7560481429100037,0.040260586887598,,,,,
5579,0.8,0.2,0.12,0.88,4,1,5,11,3,0.0478877156972885,0.0753324918448925,0.1013745501637458,0.0372533841058611,0.0109007098712027,0.687926298379898,0.0393248438835144,,,,,
5580,0.0,1.0,0.0,0.0,0,1,1,2,0,0.0271240640431642,0.0594173595309257,0.0429600737988948,0.0196329895406961,0.0068509792909026,0.823940098285675,0.020074512809515,,,,,
5581,0.0,1.0,0.21,0.79,0,3,3,68,6,0.0766400322318077,0.0678835275272528,0.1187486015260219,0.1324751867602268,0.0443929967780908,0.524368812640508,0.0354908177008231,,,,,
5582,0.0,1.0,0.26,0.74,0,6,6,9,7,0.058833610266447,0.0733129754662513,0.160301849246025,0.0401951931416988,0.02480991743505,0.5676683187484741,0.0748781412839889,,,,,
5583,0.0,1.0,0.43,0.57,0,1,1,179,125,0.058833610266447,0.0733129754662513,0.160301849246025,0.0401951931416988,0.02480991743505,0.5676683187484741,0.0748781412839889,,,,,
5584,1.0,0.0,0.57,0.43,3,0,3,3,7,0.0629253300527731,0.0693330752352873,0.074223971615235,0.056304605367283,0.024319055955857,0.6614977320035299,0.0513962109883626,,,,,
5585,0.0,1.0,0.33,0.67,0,11,11,0,3,0.0768518424169583,0.0657653070308945,0.0930772139267488,0.0926250899210572,0.0317549260587177,0.5975329252806577,0.0423927093771371,,,,,
5586,0.0,1.0,0.68,0.32,0,1,1,47,31,0.058833610266447,0.0733129754662513,0.160301849246025,0.0401951931416988,0.02480991743505,0.5676683187484741,0.0748781412839889,,,,,
5587,1.0,0.0,0.33,0.67,1,0,1,3,3,0.4275447726249695,0.1210866943001747,0.0911174714565277,0.11410503834486,0.0129592129960656,0.2149170935153961,0.0182696599513292,,,,,
5588,1.0,0.0,0.0,0.0,1,0,1,6,0,0.0376531742513179,0.0412796959280967,0.0505103394389152,0.0128655722364783,0.0060172197408974,0.8305537700653076,0.0211202166974544,,,,,
5589,0.0,1.0,0.0,0.0,0,1,1,10,0,0.0235944110900163,0.0350696109235286,0.0934929847717285,0.0220616199076175,0.009036679752171,0.7634496688842773,0.053294975310564,,,,,
5590,1.0,0.0,0.65,0.35,1,0,1,39,14,0.0579418577253818,0.0852026492357254,0.0879250466823577,0.038571260869503,0.0254887305200099,0.6658614873886108,0.0390089303255081,,,,,
5591,1.0,0.0,0.32,0.68,1,0,1,49,23,0.0376531742513179,0.0412796959280967,0.0505103394389152,0.0128655722364783,0.0060172197408974,0.8305537700653076,0.0211202166974544,,,,,
5592,0.0,1.0,0.0,0.0,0,1,1,1,0,0.0271240640431642,0.0594173595309257,0.0429600737988948,0.0196329895406961,0.0068509792909026,0.823940098285675,0.020074512809515,,,,,
5593,0.0,1.0,0.5,0.5,0,1,1,5,6,0.0235944110900163,0.0350696109235286,0.0934929847717285,0.0220616199076175,0.009036679752171,0.7634496688842773,0.053294975310564,,,,,
5594,0.0,1.0,0.61,0.39,0,1,1,80,80,0.0235944110900163,0.0350696109235286,0.0934929847717285,0.0220616199076175,0.009036679752171,0.7634496688842773,0.053294975310564,,,,,
5595,0.0,1.0,0.6,0.4,0,1,1,53,4,0.058833610266447,0.0733129754662513,0.160301849246025,0.0401951931416988,0.02480991743505,0.5676683187484741,0.0748781412839889,,,,,
5596,0.0,1.0,0.33,0.67,0,1,1,43,28,0.0235944110900163,0.0350696109235286,0.0934929847717285,0.0220616199076175,0.009036679752171,0.7634496688842773,0.053294975310564,,,,,
5597,1.0,0.0,1.0,0.0,2,0,2,4,1,0.0715851783752441,0.128111332654953,0.0951739624142646,0.0418986454606056,0.022399578243494,0.6026518940925598,0.0381793789565563,,,,,
5598,1.0,0.0,0.55,0.45,1,0,1,76,59,0.0965014472603797,0.1119840666651725,0.1243044286966323,0.1303713321685791,0.0461396016180515,0.3978912830352783,0.0928078293800354,,,,,
5599,0.0,1.0,0.0,0.0,0,1,1,1,0,0.1139895245432853,0.0643040463328361,0.0959773585200309,0.3214132189750671,0.0972268730401992,0.2678926885128021,0.039196278899908,,,,,
5600,1.0,0.0,0.36,0.64,1,0,1,39,16,0.0786380395293235,0.0686600729823112,0.0984242707490921,0.2249387055635452,0.0441624224185943,0.4095427989959717,0.07563366740942,,,,,
5601,0.0,1.0,0.46,0.54,0,1,1,8,6,0.0715851783752441,0.128111332654953,0.0951739624142646,0.0418986454606056,0.022399578243494,0.6026518940925598,0.0381793789565563,,,,,
5602,1.0,0.0,0.17,0.83,1,0,1,7,2,0.0786380395293235,0.0686600729823112,0.0984242707490921,0.2249387055635452,0.0441624224185943,0.4095427989959717,0.07563366740942,,,,,
5603,0.0,1.0,1.0,0.0,0,1,1,28,2,0.1139895245432853,0.0643040463328361,0.0959773585200309,0.3214132189750671,0.0972268730401992,0.2678926885128021,0.039196278899908,,,,,
5604,0.0,1.0,0.33,0.67,0,1,1,7,6,0.058833610266447,0.0733129754662513,0.160301849246025,0.0401951931416988,0.02480991743505,0.5676683187484741,0.0748781412839889,,,,,
5605,1.0,0.0,0.5,0.5,1,0,1,32,6,0.0406000427901744,0.0655161216855049,0.1131083369255065,0.0399912446737289,0.0114902528002858,0.700036883354187,0.0292570181190967,,,,,
5606,1.0,0.0,0.46,0.54,1,0,1,96,146,0.0965014472603797,0.1119840666651725,0.1243044286966323,0.1303713321685791,0.0461396016180515,0.3978912830352783,0.0928078293800354,,,,,
5607,0.0,1.0,0.45,0.55,0,1,1,16,7,0.0715851783752441,0.128111332654953,0.0951739624142646,0.0418986454606056,0.022399578243494,0.6026518940925598,0.0381793789565563,,,,,
5608,0.0,1.0,0.0,0.0,0,1,1,3,0,0.058833610266447,0.0733129754662513,0.160301849246025,0.0401951931416988,0.02480991743505,0.5676683187484741,0.0748781412839889,,,,,
5609,0.0,1.0,1.0,0.0,0,1,1,0,1,0.058833610266447,0.0733129754662513,0.160301849246025,0.0401951931416988,0.02480991743505,0.5676683187484741,0.0748781412839889,,,,,
5610,1.0,0.0,0.0,0.0,1,0,1,1,0,0.0786380395293235,0.0686600729823112,0.0984242707490921,0.2249387055635452,0.0441624224185943,0.4095427989959717,0.07563366740942,,,,,
5611,1.0,0.0,0.47,0.53,4,0,4,118,109,0.064111229032278,0.07629962451756,0.0839026141911745,0.0860156114213168,0.0262438480276614,0.6161286234855652,0.0472984490916132,,,,,
5612,1.0,0.0,0.0,0.0,1,0,1,5,0,0.0965014472603797,0.1119840666651725,0.1243044286966323,0.1303713321685791,0.0461396016180515,0.3978912830352783,0.0928078293800354,,,,,
5613,1.0,0.0,0.44,0.56,1,0,1,50,32,0.4275447726249695,0.1210866943001747,0.0911174714565277,0.11410503834486,0.0129592129960656,0.2149170935153961,0.0182696599513292,,,,,
5614,0.0,1.0,0.0,0.0,0,1,1,17,0,0.1139895245432853,0.0643040463328361,0.0959773585200309,0.3214132189750671,0.0972268730401992,0.2678926885128021,0.039196278899908,,,,,
5615,0.0,1.0,1.0,0.0,0,1,1,5,1,0.0235944110900163,0.0350696109235286,0.0934929847717285,0.0220616199076175,0.009036679752171,0.7634496688842773,0.053294975310564,,,,,
5616,1.0,0.0,0.0,1.0,1,0,1,2,1,0.0965014472603797,0.1119840666651725,0.1243044286966323,0.1303713321685791,0.0461396016180515,0.3978912830352783,0.0928078293800354,,,,,
5617,0.0,1.0,0.46,0.54,0,1,1,506,412,0.0579418577253818,0.0852026492357254,0.0879250466823577,0.038571260869503,0.0254887305200099,0.6658614873886108,0.0390089303255081,,,,,
5618,0.0,1.0,1.0,0.0,0,1,1,3,1,0.058833610266447,0.0733129754662513,0.160301849246025,0.0401951931416988,0.02480991743505,0.5676683187484741,0.0748781412839889,,,,,
5619,0.86,0.14,0.55,0.45,6,1,7,27,13,0.0488215011677571,0.0618657363312585,0.0920128024050167,0.0384317101644618,0.0186726013198494,0.6911021385874067,0.0490934912647519,,,,,
5620,1.0,0.0,0.0,1.0,1,0,1,23,1,0.0235944110900163,0.0350696109235286,0.0934929847717285,0.0220616199076175,0.009036679752171,0.7634496688842773,0.053294975310564,,,,,
5621,0.0,1.0,0.0,0.0,0,1,1,16,0,0.0235944110900163,0.0350696109235286,0.0934929847717285,0.0220616199076175,0.009036679752171,0.7634496688842773,0.053294975310564,,,,,
5622,0.0,1.0,0.47,0.53,0,1,1,26,53,0.1139895245432853,0.0643040463328361,0.0959773585200309,0.3214132189750671,0.0972268730401992,0.2678926885128021,0.039196278899908,,,,,
5623,1.0,0.0,0.0,0.0,1,0,1,12,0,0.4275447726249695,0.1210866943001747,0.0911174714565277,0.11410503834486,0.0129592129960656,0.2149170935153961,0.0182696599513292,,,,,
5624,1.0,0.0,0.82,0.18,2,0,2,3,9,0.0461372714489698,0.0480075795203447,0.0491837430745363,0.0192712419666349,0.0134087831247597,0.7933009564876556,0.0306904017925262,,,,,
5625,0.0,1.0,0.21,0.79,0,1,1,45,8,0.0235944110900163,0.0350696109235286,0.0934929847717285,0.0220616199076175,0.009036679752171,0.7634496688842773,0.053294975310564,,,,,
5626,1.0,0.0,0.5,0.5,1,0,1,57,46,0.0825480744242668,0.0540545284748077,0.0932479277253151,0.0784500762820243,0.0241610184311866,0.6064150333404541,0.0611233860254287,,,,,
5627,0.67,0.33,1.0,0.0,2,1,3,8,1,0.0883707801500956,0.0770078587035338,0.0893796446422735,0.1591538209468126,0.0547222737222909,0.4739440381526947,0.0574215650558471,,,,,
5628,0.0,1.0,0.0,1.0,0,1,1,0,1,0.058833610266447,0.0733129754662513,0.160301849246025,0.0401951931416988,0.02480991743505,0.5676683187484741,0.0748781412839889,,,,,
5629,0.0,1.0,1.0,0.0,0,1,1,9,1,0.1472202390432357,0.1075330823659896,0.1159374490380287,0.0504847019910812,0.0396223329007625,0.4589360654354095,0.0802662298083305,,,,,
5630,1.0,0.0,0.08,0.92,1,0,1,14,5,0.0271240640431642,0.0594173595309257,0.0429600737988948,0.0196329895406961,0.0068509792909026,0.823940098285675,0.020074512809515,,,,,
5631,0.0,1.0,0.0,0.0,0,1,1,4,0,0.1139895245432853,0.0643040463328361,0.0959773585200309,0.3214132189750671,0.0972268730401992,0.2678926885128021,0.039196278899908,,,,,
5632,0.0,1.0,0.0,0.0,0,1,1,1,0,0.058833610266447,0.0733129754662513,0.160301849246025,0.0401951931416988,0.02480991743505,0.5676683187484741,0.0748781412839889,,,,,
5633,1.0,0.0,0.7,0.3,1,0,1,24,23,0.0546213686466217,0.0547354631125927,0.0478571467101573,0.0256769116967916,0.0208003465086221,0.7560481429100037,0.040260586887598,,,,,
5634,0.0,1.0,0.0,0.0,0,1,1,10,0,0.0579418577253818,0.0852026492357254,0.0879250466823577,0.038571260869503,0.0254887305200099,0.6658614873886108,0.0390089303255081,,,,,
5635,0.0,1.0,0.36,0.64,0,1,1,13,11,0.0235944110900163,0.0350696109235286,0.0934929847717285,0.0220616199076175,0.009036679752171,0.7634496688842773,0.053294975310564,,,,,
5636,0.0,1.0,0.0,0.0,0,1,1,1,0,0.1139895245432853,0.0643040463328361,0.0959773585200309,0.3214132189750671,0.0972268730401992,0.2678926885128021,0.039196278899908,,,,,
5637,0.0,1.0,0.71,0.29,0,1,1,13,5,0.1139895245432853,0.0643040463328361,0.0959773585200309,0.3214132189750671,0.0972268730401992,0.2678926885128021,0.039196278899908,,,,,
5638,0.0,1.0,0.55,0.45,0,1,1,57,24,0.1139895245432853,0.0643040463328361,0.0959773585200309,0.3214132189750671,0.0972268730401992,0.2678926885128021,0.039196278899908,,,,,
5639,0.0,1.0,0.45,0.55,0,1,1,57,442,0.1139895245432853,0.0643040463328361,0.0959773585200309,0.3214132189750671,0.0972268730401992,0.2678926885128021,0.039196278899908,,,,,
5640,1.0,0.0,1.0,0.0,1,0,1,2,1,0.0825480744242668,0.0540545284748077,0.0932479277253151,0.0784500762820243,0.0241610184311866,0.6064150333404541,0.0611233860254287,,,,,
5641,0.0,1.0,0.0,0.0,0,1,1,3,0,0.058833610266447,0.0733129754662513,0.160301849246025,0.0401951931416988,0.02480991743505,0.5676683187484741,0.0748781412839889,,,,,
5642,0.0,1.0,0.65,0.35,0,1,1,5,11,0.0239724032580852,0.0283548403531312,0.0304552000015974,0.0254659671336412,0.0058771418407559,0.8477746248245239,0.0380998104810714,,,,,
5643,1.0,0.0,0.0,1.0,1,0,1,17,1,0.0965014472603797,0.1119840666651725,0.1243044286966323,0.1303713321685791,0.0461396016180515,0.3978912830352783,0.0928078293800354,,,,,
5644,0.0,1.0,0.5,0.5,0,1,1,31,28,0.1139895245432853,0.0643040463328361,0.0959773585200309,0.3214132189750671,0.0972268730401992,0.2678926885128021,0.039196278899908,,,,,
5645,0.0,1.0,0.29,0.71,0,1,1,39,6,0.058833610266447,0.0733129754662513,0.160301849246025,0.0401951931416988,0.02480991743505,0.5676683187484741,0.0748781412839889,,,,,
5646,1.0,0.0,0.38,0.62,1,0,1,22,19,0.0825480744242668,0.0540545284748077,0.0932479277253151,0.0784500762820243,0.0241610184311866,0.6064150333404541,0.0611233860254287,,,,,
5647,0.0,1.0,0.0,0.0,0,1,1,14,0,0.1139895245432853,0.0643040463328361,0.0959773585200309,0.3214132189750671,0.0972268730401992,0.2678926885128021,0.039196278899908,,,,,
5648,1.0,0.0,0.5,0.5,1,0,1,25,7,0.0965014472603797,0.1119840666651725,0.1243044286966323,0.1303713321685791,0.0461396016180515,0.3978912830352783,0.0928078293800354,,,,,
5649,0.0,1.0,0.0,1.0,0,1,1,5,1,0.1139895245432853,0.0643040463328361,0.0959773585200309,0.3214132189750671,0.0972268730401992,0.2678926885128021,0.039196278899908,,,,,
5650,1.0,0.0,0.5,0.5,11,0,11,167,102,0.0631435440683906,0.0739215158603408,0.103121590885249,0.0696702211756597,0.026582790708,0.6074218993837183,0.0561384172602133,,,,,
5651,1.0,0.0,0.5,0.5,1,0,1,197,191,0.0601979419589042,0.0756399035453796,0.2702799439430237,0.0299797747284173,0.0137425493448972,0.4852427542209625,0.0649170652031898,,,,,
5652,0.0,1.0,0.0,0.0,0,1,1,2,0,0.0235944110900163,0.0350696109235286,0.0934929847717285,0.0220616199076175,0.009036679752171,0.7634496688842773,0.053294975310564,,,,,
5653,0.0,1.0,1.0,0.0,0,1,1,0,1,0.0235944110900163,0.0350696109235286,0.0934929847717285,0.0220616199076175,0.009036679752171,0.7634496688842773,0.053294975310564,,,,,
5654,0.0,1.0,0.6,0.4,0,1,1,142,109,0.1139895245432853,0.0643040463328361,0.0959773585200309,0.3214132189750671,0.0972268730401992,0.2678926885128021,0.039196278899908,,,,,
5655,1.0,0.0,0.0,0.0,1,0,1,46,0,0.0546213686466217,0.0547354631125927,0.0478571467101573,0.0256769116967916,0.0208003465086221,0.7560481429100037,0.040260586887598,,,,,
5656,1.0,0.0,0.0,0.0,2,0,2,3,0,0.0965014472603797,0.1119840666651725,0.1243044286966323,0.1303713321685791,0.0461396016180515,0.3978912830352783,0.0928078293800354,,,,,
5657,1.0,0.0,0.0,1.0,3,0,3,1,1,0.0528874074419339,0.0596617615471283,0.0661566133300463,0.0815221887702743,0.0215060057428975,0.6759862303733826,0.0422798159221808,,,,,
5658,0.0,1.0,0.48,0.52,0,1,1,259,234,0.0965014472603797,0.1119840666651725,0.1243044286966323,0.1303713321685791,0.0461396016180515,0.3978912830352783,0.0928078293800354,,,,,
5659,1.0,0.0,0.54,0.46,1,0,1,116,104,0.0601979419589042,0.0756399035453796,0.2702799439430237,0.0299797747284173,0.0137425493448972,0.4852427542209625,0.0649170652031898,,,,,
5660,1.0,0.0,0.94,0.06,1,0,1,16,9,0.1139895245432853,0.0643040463328361,0.0959773585200309,0.3214132189750671,0.0972268730401992,0.2678926885128021,0.039196278899908,,,,,
5661,1.0,0.0,0.45,0.55,1,0,1,16,6,0.0376531742513179,0.0412796959280967,0.0505103394389152,0.0128655722364783,0.0060172197408974,0.8305537700653076,0.0211202166974544,,,,,
5662,0.0,1.0,0.0,1.0,0,1,1,0,1,0.1139895245432853,0.0643040463328361,0.0959773585200309,0.3214132189750671,0.0972268730401992,0.2678926885128021,0.039196278899908,,,,,
5663,1.0,0.0,0.5,0.5,1,0,1,198,209,0.0235944110900163,0.0350696109235286,0.0934929847717285,0.0220616199076175,0.009036679752171,0.7634496688842773,0.053294975310564,,,,,
5664,0.0,1.0,0.0,1.0,0,1,1,3,1,0.1139895245432853,0.0643040463328361,0.0959773585200309,0.3214132189750671,0.0972268730401992,0.2678926885128021,0.039196278899908,,,,,
5665,1.0,0.0,1.0,0.0,1,0,1,2,1,0.0235944110900163,0.0350696109235286,0.0934929847717285,0.0220616199076175,0.009036679752171,0.7634496688842773,0.053294975310564,,,,,
5666,1.0,0.0,0.72,0.28,2,0,2,21,9,0.0696292445063591,0.0826952513307333,0.0790712479501962,0.1068184403702616,0.0338008487597107,0.5807819068431854,0.0472030602395534,,,,,
5667,0.0,1.0,0.56,0.44,0,1,1,57,81,0.058833610266447,0.0733129754662513,0.160301849246025,0.0401951931416988,0.02480991743505,0.5676683187484741,0.0748781412839889,,,,,
5668,1.0,0.0,0.5,0.5,1,0,1,0,4,0.082957275211811,0.0628888309001922,0.1234733685851097,0.1634928733110427,0.0278069395571947,0.4538232982158661,0.0855573490262031,,,,,
5669,1.0,0.0,0.0,1.0,1,0,1,2,2,0.1696846783161163,0.1677638739347458,0.1192004829645156,0.0558921471238136,0.033505342900753,0.4005672931671142,0.0533861555159091,,,,,
